DAX,SP500
-0.0028800771918691126,-0.0034226134515495943
-0.007899056720941822,0.004763346105561617
-0.01821257082887673,-0.017131925966843653
-0.0035145961984550667,-0.0022492065187389443
0.004331626691170598,0.0070646806959437924
0.0031471381812124832,-0.02366458064442334
-0.025179769164366483,0.004873290319739709
0.008815822499268045,-0.0039153358316852405
-0.005790779846182481,-0.0006264457238955856
0.003946296798973847,-0.010518101181632211
-0.014370637843851952,-0.0005467860329853025
0.008750547151273658,0.017199436084300856
-0.013362042616226866,-0.010099828389155796
-0.01565966054426049,-0.014580091688406682
0.0012846116482823078,0.0030518709965754454
0.004040728054911291,0.0037915048459300493
-0.00674004633178793,0.017390465725104498
0.01246718099832922,-0.012006720257544679
-0.007784863017956667,0.004896056279872774
-0.00025584194103878133,-0.009256563900803094
-0.017373185382369094,0.006308710861196332
-0.014804040982925315,0.013836661391543714
0.007172272869923724,0.0008826416158242978
-0.011314518067904622,0.006496921358830399
0.007016704354580128,-0.0019608893274174477
0.007632773866651732,0.010029733855390965
0.012535197783470231,-0.005473145758272402
-0.014799120930891974,-0.0034842038718174706
-0.003739311754504371,-0.006601333317265201
0.0010007960592401943,0.005676725780674907
0.016818586259927493,0.007569921870950402
-0.0010349800231423956,-0.0056827785886097715
-0.009579635751387094,0.012447506577808909
0.021221904820060367,0.011921084439149077
0.00562007048491342,-0.004468153490464921
-0.01543126351463009,-0.0019250379444883947
-0.007550726311065681,0.010195477384692175
0.01130890759182357,-0.013320370594590791
-0.01303290242366728,-0.022304099990394732
-0.010248286785225602,-0.0006982432278439532
0.0029944412099052187,0.0005511746130029138
-0.004463122837560007,-0.003375951442452063
0.007948230257628808,0.0038539193742934685
-0.009163465058579234,0.0028725025223321765
-0.007019651213844291,0.004324227903532929
0.007363159812376452,0.013011240069451091
0.015596990022054946,0.017373954595437446
0.010463130825610456,-0.003240281548150925
-0.008435523292000369,0.0007615161673140136
0.0018523246483148625,0.014811050519829116
0.010158698321909299,-0.007202708528217805
-0.014072706011423186,-0.0008055990326418794
-0.004551200638127639,-0.0009965879387792143
0.013578882034321893,0.0030310939299180717
-0.001295895649837675,0.012605941032619583
0.012531249919848442,-0.0004279002924647557
-0.008836611024163332,-0.01559218241037108
-0.0025533541818862915,0.007495613561784076
0.006953297124185909,-0.0019273028134243475
-0.004421980405713732,0.003778493338691291
0.013022019395917184,0.012195442048259508
0.0012221582272147202,-0.023450397253885313
-0.004891286767548131,-0.001053696645862523
-0.0036464514486942434,-3.764838975595097e-05
0.0002275333695420656,-0.003604116579221106
-0.011096224903153207,0.001387542623401572
-0.009464776726968438,-0.0035961509669499847
-0.010520452627337029,-0.007005300910420509
-0.0019343193480620968,0.004391167633620796
-0.0023292638020331324,-0.009354494953989878
-0.015490122178433374,0.006784412802851136
0.00435875450322154,-0.0033794615068130085
-0.011804178302578627,-0.0015928902370223597
0.006164695167602652,0.0036341160364505853
-0.00029593573831299125,-0.002152437418453168
-0.0035843944174374087,0.003267509437979932
0.0019063161543657614,0.002308505699144092
0.010142769887301561,-0.0030519873774901285
-0.006519539666596685,-0.012960138114286757
-0.004532978514840025,0.002497678711796958
0.008330196886043417,0.0019510719471700355
-0.001591279107809207,0.0028044659178965148
-0.005605575350768888,-0.004571569232378003
-0.004239277666131969,-0.0019477426345959614
-0.0059303938875787665,-0.020637990235915282
-0.014603598921843819,-0.0006111086127962295
0.006369243208911968,0.0011147584379660458
0.00986411054626668,0.014314105947900835
-0.004952104077658781,-0.004515631150249888
-0.011935382824492358,-0.0010168463204616174
0.001371119430568335,-0.0032976553449879376
-0.013042592967620337,-0.010687595838763109
-0.007390359413776082,0.00866367829635184
0.016007024445933382,-0.02111359522998324
-0.007084246788828352,-0.0027535540663166103
0.0073403691740878685,0.0048768689684797195
-0.0015204224429901103,-0.0003542170648271892
-0.013871593044747499,0.0035476125708591155
-0.008495361425762127,0.014678264737280955
0.0034473140260073976,-0.0044979475466115915
0.004925713007452259,-0.0015784844224784322
0.002510336715739747,-0.0003225501814156928
0.0040388969501661265,-0.0
0.018661720728457176,-0.0005016108942932362
-0.010674311325272967,0.010404999626652867
0.014326104760778335,0.008650842424220428
-0.010619748396056394,-0.004443808764463597
0.0009267420974916618,0.006636574055845834
0.012931831985250497,-0.001316280678407722
0.011758676209214336,0.02130760934143172
-0.0005748407065970795,0.0007468158123273838
-0.009983339773190991,-0.0023131567229839334
-0.013364853420618772,-0.007042396746116175
-0.006814196010104467,0.0009386322897331212
0.009328569684481813,-0.003711794929395218
-0.006285821994266527,-0.006676545468253359
0.011130402860535682,-0.005262495936305456
0.0018725518067324032,-0.008414428060593337
-0.011504553458514977,-0.010245984728718405
-0.006143924593467354,0.0044307803029131065
0.007455898355376078,0.0024985965269035404
-0.0072295643770976525,-0.011413209352672204
-0.008850005167112762,-0.009628698567007099
-0.006131094414569382,-0.0019434561063285116
0.00203181269113184,0.00555239579591138
-0.0021086750080954175,-0.0015895471187157284
0.0058057667734958684,0.0018426878192876472
0.0039824752830490695,0.0007596963633593745
-0.004979510676241361,0.003625688351834633
0.009500218923833792,0.003748248665596421
-0.012423697630628894,-0.007301591691843079
-0.009253711345961868,-0.009438092608517579
-0.01600398626963706,0.00517633863226763
0.0074099850737381345,0.0003243988021619515
-0.0023428093899076075,0.001840360521685902
-0.0010636873375640121,-0.0036052965381401236
0.0016224881188451334,-0.00833820028495591
-0.009624342428057986,-0.01485406115834742
-0.0019108854000169373,-0.0020735639036750797
0.01166795500782225,-0.002354298136757471
-0.007791273389759823,-0.0011038816935728946
0.01265383445494006,0.0021376881681689497
-0.0018724803876351004,-0.005796722575571067
-0.006030103728285496,-0.004104905493358402
0.0028778733156329395,-0.0024688982592548925
0.00971758396373179,-0.0009507563139656838
0.01146030220883798,0.0020786945882038665
0.008574047313646638,-0.010454807045140235
-0.017351362869977294,-0.0013253520396894203
0.007618554955026724,0.0009763880369968447
0.012500650029965144,0.007458948890764816
-0.010091336188607691,-0.013927135885138497
-0.014235503397562965,-0.0022506610908639146
0.011082006650712017,-0.008780552317153578
-0.008246559505174389,-0.007275757010309469
0.0043917412914114,-0.003974064485387174
0.008720923744557574,-0.008371959313200783
0.013998724550811303,0.0012782727937175054
-0.005901688925068704,0.0008418501097695597
-0.011602087203713474,-0.0004378669454006001
-0.0027577226438859626,0.0031365185170084686
-0.009068368877053423,-0.01205378724418349
-0.008692029708722515,0.0032760976962311616
0.005040227304680123,0.008710170502272518
0.001891013355254323,0.01373987278744071
0.008700374902015362,-0.0017791832167723953
0.0011538208146149032,0.0024985414853206933
0.00961155517617307,-0.00829283048365781
-0.0010515319447916838,-0.0019353450944654682
0.0020131639405285284,-0.006592691467650624
0.011109931851808419,0.017277968019156376
0.017928332811486314,-0.003911025115547417
-0.008891446385211665,0.016989886807067478
0.011565630623460166,-0.0024002183077405093
-0.01571450219009929,-0.003606780772572371
-0.012298143624271063,0.006076724392372945
0.0019087630795224797,-0.009843169853472666
-0.01646062292559769,-0.004233071068683536
-0.005855033452638381,-0.012389465269555977
0.001246421763220873,0.0031935966977982844
0.012352342876864597,-0.0007143174438200006
-0.0009047161402166992,0.0005101746740061586
-0.003413982460292786,0.003578633349476057
0.007602518152105553,-0.008296553508224669
-0.014139945781504792,0.000609669324453499
-0.0027351273212445903,-0.005170585544056472
0.00679144225812589,-0.009293616537888738
-0.0014117701229023893,0.022800034967657368
0.020079370325791324,0.009508967611834507
-0.0023142092841617057,-0.004851530013300298
-0.0050709387294292085,0.002887480509439655
0.0038506711206771627,0.0052115990907113385
-0.0018481382348163322,-0.0026030420645568597
-0.004065979691016075,-0.0005812673461162987
-0.0029439941711997264,-0.008001561842221783
-0.014703363357195798,-0.00514163939655532
-0.0018423478869067367,0.0036505603075021043
-0.003488907290437382,-0.00314425986361222
-0.0036248281920743253,0.0032119503934895377
0.004011077889169101,-0.0063127733606815895
-0.012198079423471953,0.00016833530748527892
-0.006641732294202285,-0.004634007417396724
-0.005547151870548106,-0.0016736966360841876
-0.01227834371650971,0.008700222523523315
0.012967389296163923,-0.016595641946241635
-0.012501760741021606,-0.0011939242552294616
0.0036463853977428684,-0.014150984361736008
-0.0003092076361799201,-0.003685784345506704
0.002713895688863488,0.003130375467907065
0.00820789605073724,-0.011107561352421413
0.0017749664134116827,0.0029758486406015194
0.003566637049237542,0.006304461391379412
-0.004076122290917361,-0.0005866011051063325
-0.00041475354420672517,-0.008596812075566618
0.0005238436458094853,-0.0001938828727805486
-0.00499825725187808,-0.00012983885590056587
0.0006522719717825254,0.00524759728344204
0.007246801767141875,0.0026505604789868187
0.0009424771309980429,-0.001996712103218279
0.0005556642552955182,-0.003753654065686618
0.014074303765914564,-0.022198382590283394
0.00041089662670845684,-0.006953729812520848
-0.0076590232240931755,-0.0015421837188620557
-0.004003270250218627,-0.010231434374157189
0.001847978528473071,-0.002300989014816679
0.0022146691082287617,0.01143227680764447
-0.015422677533318385,-0.0025727347543487156
-0.003189119058031764,-0.004596850579496881
6.402812381089973e-05,-0.004513734660228863
-0.007696182080893621,-0.010965492649825492
-0.0027539639627773838,0.010779164827567023
0.009036755255069195,-0.006839247085764555
-0.014759817359816019,-0.008323339141819375
-0.007038584757280475,0.0006119388390333214
0.002155081344098697,0.00018363601413451391
0.0021458584176361484,0.0013784395979197228
0.0056231208879955474,0.007167566159171024
-0.005218555880330378,0.0002470654628616842
0.004938029922713305,0.01164772267244718
-0.0028216804285818853,-0.003959968212856602
-0.016215075766145226,-0.001679026970845321
-0.01610525965311016,0.0019902815720689304
0.00462072063709229,0.0023997300110680797
-0.010095930821059085,-0.005724957408168585
-6.739198523675327e-06,-0.017468744777613843
-0.0009959157110781547,0.004277409159734624
0.007907264019888949,-0.005617981049518939
-0.011445558903258046,0.008039798393266295
0.0026172742408014926,0.018993909331568304
0.007378557279510645,0.005331950278156583
-0.005522189488818441,-0.0039233582658990684
0.006716756183267059,-0.00283397047634093
-0.014085234223636611,-0.010395217555906555
-0.008400283695815247,-0.0066260054861499995
0.011402384452096292,-0.005214592708698618
-0.005327173587904355,-0.003127893301726914
-0.0014347637250411438,-0.0004244411557747796
-0.009233329769747556,-0.005711749179354797
-0.0017267190787570996,-0.001806486023331999
0.009599986518471049,0.003284163074343205
-0.012783957751076436,-0.013132061267363326
-0.007379289894733354,0.006634419026757321
-0.006374774422586604,-0.007140599252625002
0.0011572305986637943,0.006660957597855344
0.002943995593660098,-0.0006291407572307506
-0.01316451875058089,-0.012412115819561365
0.003623157245254305,-0.011587690887187918
0.0065909270447814805,-0.00046775124605513696
0.0038088334027479576,-0.011420703845444358
-0.017734442161956743,0.006755274424456559
-0.008678344923517933,-0.0017148817323890952
0.009738316875902875,-0.0011609506855663199
-0.006740355401626097,0.0023813701675203802
0.0006877515529346567,-0.015836917032291176
-0.012769377546891114,0.00017172579398572196
0.001091182409926894,0.006922441099288967
-0.00788573905110379,-0.0037687512896820152
0.0031989562985907938,0.010130131261178121
0.014807142624704284,0.00488512953361564
0.011950739248988818,-0.004798107182140576
-0.014744967193459857,-0.002752184519627221
0.01056343804677784,0.003506666088488153
0.0009467920817138875,-0.004576495495219213
-0.013544442261110845,0.01561116677447405
-0.003924663784749427,-0.0015252078208787267
0.003736572403017391,-0.010234994916287654
0.001179581454720413,-0.019592068446208977
-0.00726861651137245,0.0028488425378139226
0.0035054415199198274,-0.002312660939919553
-0.0035744132060742118,-0.002278930778621735
-0.008336695012732598,-0.006466452959953628
-0.0015688726663878327,0.009461476628832344
0.0005125024146197532,0.0025515979827588353
-0.009681181842704945,-0.0011762955632592664
0.008138287925494758,0.003159033333614225
0.006461833064618894,-0.0029869874618757564
0.012857579346449377,0.009335151158635924
-0.00014286497532456366,0.006680016153738144
0.0017470224055884387,-0.0055214865019177495
0.006241905986034801,-0.004828102895927167
-0.009993254496901471,0.0005193376347865097
-0.0029896967460336654,0.00023083482118479992
0.001694930634307923,0.00222485607973244
-0.006670368187747577,-0.003897444373264669
-0.00553809160009866,0.008158756088184838
0.010513529153538315,-0.0002903903421476173
0.020537587162604787,-0.0022337869243216346
-0.0007441312249900633,-0.01009090280439029
0.009883240758841616,-0.001576461216402869
-0.004985498746098216,-0.004914158764175447
-0.01152670081267626,-0.010884759556153867
-0.012459719891848131,-0.006267177136388469
0.0006434730606823535,-8.404078710455565e-05
-0.008529078073207685,-0.005057635813776606
-0.004005222542855513,-0.00283890372059048
-0.0045856373533519346,0.001863834061549774
0.02039309883983087,0.0059767107002359765
0.0015348538177741844,0.00449192359483952
0.007734974999351607,0.06312329817609097
0.14091165738049405,-0.027200530476218177
-0.06377113659091727,0.004941465347469531
-0.01632981706086234,-0.001757178721090824
-0.01375786380597166,-0.015590598716305415
0.0014988855058017947,-8.641570221712414e-05
0.0011651573975131058,0.00673427629975798
0.006601724472376169,0.003282283652733753
0.01943513632291971,0.0034975616700370082
-0.00921906115226001,0.013432905933041361
0.01730313078837309,0.008529138790327018
0.0064954825927294735,-2.987410070520724e-05
-0.004831148210041825,-0.015664350863668908
-0.005731523741031808,-0.002465013450999365
0.00523332345838412,0.00800381252463822
0.014065411985180631,0.0025440506588552125
0.0002699184748546912,0.014950399799303682
0.008724667430342947,-0.0065926110441152375
-0.0032763656075234238,-0.009926366515617069
-0.019039656202751942,0.004683392984884627
-0.017906173006731585,-0.007488894144418445
-0.024316832393311394,-0.001326108478430399
0.016420321156154216,0.004604895255887698
0.001704989775141108,-0.00751633773147109
-0.010232593543300972,-0.00011738908760960953
-0.00784685017564346,-0.0030196854376569604
-0.004017856655733176,0.006637651474366457
0.012920893994335714,-0.0007069556765175733
-0.006579106418357128,-0.004756481495186371
0.007792897792373132,-0.0004628530501271655
-0.011497417572599034,0.0062955744887656095
0.0060340976262684975,-0.006931636807258279
-0.030000175945128937,-0.013321705669873118
-0.02040379359429423,-0.002222093016788662
0.009674787929936812,0.005221247871562085
-0.020182257012017146,0.002950738585808743
-0.008248011004260647,0.002758043168042512
0.012895615382063852,-0.003159668583339048
-0.003474077017761701,0.00037290752045660014
0.0011385138329176314,-0.009053492243863204
0.01221108985497743,-0.0028957236841380407
0.0007425166215480061,0.00517283822621728
0.00037450100540059594,0.0022536361659764026
-0.0030105477904545097,0.018593020945812277
-0.0043373265302060204,0.0035852577856836376
-0.018995494149045555,-0.0011090177397612422
-0.002920451274762925,-0.0056426735773094094
-0.005228303495988129,-0.00762793239733206
-0.025771856563430617,-0.0053182942300589175
-0.042892878861459316,0.002588887687124064
0.01966960605402246,0.008650296055993323
0.009890810247675574,0.009804141692825397
-0.015636363273371146,-0.004504310201034478
-0.01297569528382514,0.011856704505531113
0.01211801058487616,0.006629090560708484
-0.0002007313821188461,-0.0035065603506980736
-0.00946989674330112,0.024984613692642377
0.011120387927580744,0.008656762161967535
0.018802263760578697,-0.011066140224280652
-0.0024939860547359416,0.009879918554625
0.02174116758862521,-0.002338722921569669
-0.002041182471378633,-0.0028345944519934108
-0.006619166484472139,0.026198947489202595
0.0011645631202812368,-0.003716013541803065
0.018877344007286467,0.004079282843832743
-0.022523361207489323,0.012737543749253177
-0.0037328380160701613,0.0008590501550180818
-0.00966825804289062,0.001843243489425106
0.00026990090685519164,0.0068499793942251586
-0.003305466315982386,-0.01871040568044169
-0.017261702955531533,0.0008815664136561097
-0.029533816791787793,-0.006457419815749432
-0.016298543929594622,-0.002806383085365738
0.001842044827865763,0.006621246572370509
0.02119131223375792,-0.01233037830250261
-0.007515237625100646,0.002369872732644218
0.007367526490631882,-0.0019802691082437818
0.02751755418130042,0.010667597447360677
-0.006824160602181273,-0.0028437546803772307
0.011110995547803704,-0.0029863550353752544
-0.00507269948083966,-0.00863704507734031
-0.02297444502688517,0.006500864332275036
0.012705259892852538,0.0009760449936129234
-0.008868369273043797,0.006030295585176759
0.019441949303939055,0.004770396969847823
0.013697778135785654,-0.013847895933975174
-0.01852288478503894,-0.004826003878662277
-0.005322345465349265,-0.0049233802470034504
0.005801016599195741,-0.0025577420311284627
-0.004887283092224415,-0.008379824925953905
-0.018226480323120242,0.005378982350854322
0.009741705214179497,-0.012476534311659293
-0.011774254015951335,0.0029041641489939707
-0.01081576972856002,-0.009804800205341913
0.0016447561525696486,0.006900636056347942
0.008183431205340597,-0.0021874698207575705
-0.01230638117674232,0.00791506162679223
-0.005513666293571973,-0.0025859247947037645
-0.003919016525337327,-0.003555911539258716
0.0012107723253560465,-0.01129455894932807
-0.022372996893888164,-0.004726885293452554
0.011108153263958975,0.005721783053358465
-0.014277868328785637,0.00537206703983184
-0.000559212136713505,0.011992468133292356
0.00524733209506234,-0.00454741765627098
-0.006814644333260844,-0.0012150958252865607
0.004070744002092397,-0.011397043215822578
0.004483493453654397,-0.0014630580517600578
-0.019400819919876078,0.0035442601870920853
-0.005542211693331467,0.0024973382444333225
0.0161407448006754,0.0036543427665174377
-0.015713570406862942,-0.014479844532569786
0.0025568005518890047,0.0074482790546310795
0.00413419418073957,0.001055954302148443
-0.0032106877580257986,0.0019095624738643124
0.020264341457076895,-0.003786074166960418
0.0034647324831933446,-0.002048497159433005
0.01169295980214713,0.00043858505047733587
-0.009982255241931526,-0.00705269987076651
0.01013343939090472,0.011555399924562337
0.012263125895799476,0.0077489078012131785
-0.00894167640417809,0.00882345932802231
0.020989725513308244,0.012219277571262843
0.005492146538486509,0.0020864598954934976
-0.0025656581308917126,-0.0050423980017546555
0.008170004333901915,-0.0026769386076725965
0.007191591204374959,0.011510264331761277
0.002693697647826454,-0.005121929368641531
-0.021042810278729007,-0.0032534803957426917
-0.015874609303896392,-0.008368519466587898
0.0034454308137137346,-0.0024821529002432285
0.009877293713072888,-0.0027961280607469163
7.428502688977545e-05,-0.02351288968226939
0.014310631461453838,-0.007782140442055052
0.007677466461083249,0.0013257585443584574
-0.0035137759359598064,0.0007906443620191439
0.010141751616523642,-0.001326806467015551
-0.013481612153428912,-0.00047951214109875906
0.021088589981039796,-0.009429754658811795
0.007986853188072018,-0.0012003761199519403
-0.01672339575450188,-0.002396523098952663
0.0046708472248102595,-0.0005820888609919805
0.0036032577403393162,-0.001024874098881412
-0.007350348439331356,-0.005328613601665921
0.012133126593321109,0.00459274503129059
0.006376722299369142,0.004971779877737781
0.010662532287945226,0.012301716466684987
0.009267858643414506,-0.008107364402307304
-0.0014577423688226787,-0.01269455715062584
0.011152518479532247,0.0036928336154185004
-0.009522117699676258,0.01675527522886977
-0.00935542996964056,-0.004445373433132893
-0.017287424063555434,-0.001755940293652003
-0.005623397797337226,-0.003807820666775541
-0.0056239346346931285,0.014080435413872827
-0.004164048124444264,0.008816840567769546
-0.003183229198108428,0.0007098542306769318
0.0003072468337927958,-0.008710510494430501
-0.01252124215199757,-0.006986826873646379
0.01391574170757437,-0.0010898740244202898
-0.014051786292596624,-0.004236640308839412
4.183333605922712e-05,-0.0017229269418974624
0.001542373539547448,-0.007674090955199553
-0.0016513844022618684,-0.003064257299768336
0.01214224688494614,0.008463616302477384
0.0008722378127270503,-0.01320874340968281
-0.014030924957968871,-0.01158720872242025
-0.0013519424681636139,-0.00510405780102996
-0.00030022572120014246,-0.00445499508089231
0.0017454380950097104,0.0038834575425994444
-0.016967142998633555,0.009019625028416911
-7.645939383138511e-05,-0.0030156178530260647
0.0061650323873569945,0.010207459378304584
0.0053162804414839115,0.01757560150485382
0.008880289704182864,-0.0013500521870772886
-0.0008681661735465696,-0.003647147416301344
-0.003232234233578879,0.0033099404013618994
0.005359882383094927,0.006964153611749957
0.0057711053222258,-0.005952105417352804
-0.0071606063562015265,-0.0016861212901622125
0.009898465076424223,0.0017704977377501763
0.017532160550705278,0.011428633664150034
0.012039761908951618,0.01901434678946856
0.04929369145287055,0.030710926890868073
-0.014920092549416175,-0.0011953320279518564
0.029818065413660833,-0.010457980484701146
-0.010295443529168224,-0.004688257913786131
-0.0005536378417767551,0.013087604221652782
0.017812654681047313,-0.009846474346139722
0.0040802540993967185,-0.001621923011994042
-0.013319812754871485,-0.0019721336824396474
-0.0011848590945868764,0.02281304308707721
0.036106619122106665,0.013813881981230125
0.01956569684794207,-0.0020721682069719805
0.037393271547585094,0.020450685710146743
0.010662346491231212,0.016635454451110476
0.023152371572120245,0.0304380081475637
-0.008752331168339289,-0.014388311510428409
-0.0019265269096244708,-0.008830029980512855
-0.016684701962745407,0.017048199608291625
0.019258394475979657,-0.01200758628306442
0.0150724262878974,-0.004015629935807397
0.01639512308847646,0.012189103867242146
-0.0023944616552107334,-0.009132491354861827
-0.02766458685146045,0.005488096552328514
0.015353479503491307,0.0018360791426781375
-0.012811885492365782,-0.004661433469926202
0.011375277678639328,0.012133883438955273
0.012382970249775305,0.005727992561029183
0.02232450316445167,-0.0029625060354847577
0.011477720153140858,-0.0026086005527821143
0.020400193518542054,0.006297249908016944
0.009255901688610457,0.016304000745069658
0.02437767386639411,0.0005138203626380289
0.0029123103682628937,0.021854747659359575
0.04181399578993794,-0.011977016440241961
-0.00669581730647284,0.010435143829654159
-0.016142477705795244,0.013497874505227436
0.05245605398098796,-0.016737851347812693
-0.05685511271805499,-0.02863370483289973
-0.029979896743068224,-0.000856904015893889
0.0076919591363235895,0.003812953999585922
-0.03882156335395148,-0.006336259003500544
0.008354017994102847,0.027095985503416742
0.027996556647271298,0.015557932575040567
-0.013857814047631756,0.016548244179829474
-0.025116130258498792,-0.015349030615209536
-0.007380831792509035,-0.010609164107627578
0.00682695517429277,0.014315605712640789
0.014738389937096308,0.0005354158068620052
-0.018716273647262582,-0.023094427455885302
-0.0105330302117288,-0.021805466654927663
0.006713407545429817,-0.007269972405536507
-0.00957302273832017,0.007654152793941549
-0.02313233636541323,-0.000768115613914766
0.01632243072486439,0.00780385995413635
0.0239001490322881,0.017760100981523586
0.006816843076279611,0.009330872985370497
0.009305665612959757,-0.007195438731985249
0.0036322734484013353,0.00019734091711143265
0.009293676317797761,-0.009885154855078682
0.0008305634758194458,-0.015609466282790585
-0.001955698522503546,-0.008747869538569653
0.012781338527129371,0.009485710962576555
0.024690839880335602,0.018166668050348278
0.008294020514179934,-0.005214886166086785
-0.01818293886485023,-0.019731887065780995
-0.01839744345733063,-0.018130122135739946
-0.008468750468503927,0.005681558057427871
0.01381696846671332,-0.008557045764614024
-0.010766852823440587,0.010605367429784351
-0.008933627097455599,-0.0003154070295119382
-0.022545023038481382,-0.006976118699554057
0.0020118962146016273,0.012700080312411544
0.01278243241765864,-0.004464799382481566
0.01653195411639974,-0.005010950426709293
0.006083815532070602,0.00047164183616654753
0.0008841925933129602,0.00482368864899918
-0.008500573520250576,-0.018164058393911553
-0.020552143779704046,-0.005817583128444603
0.016294110067708978,-0.006918314803886716
-0.011851632822274638,-0.010879797744977715
-0.022459787588583247,0.0025797251798849175
-0.011930689473929945,0.004019393704870922
-0.002392927569020209,-0.0034722702497660407
0.017933465954529382,0.0074772208136506535
-0.02055776312291613,-0.011422081665502404
-0.0057650864978811,0.0025776130751147264
0.0092810894550448,0.007681057636116151
0.014725430727795974,0.0024508875543789443
0.007275980724310571,-0.012285425669562144
0.013150814285219248,-0.00045444730524657473
0.02988823863336254,0.00024235852116571976
-0.002303488702513512,-0.004925463278857123
0.01710551426567175,-0.0013089381616193663
-0.007789043512310911,0.014004820279171604
-0.014506690560997626,0.0028308916167194553
0.024468173046100716,0.01747262582095921
0.003892636379969616,0.0017133885844708985
-0.012144640064396306,0.010887905092441308
-0.0065878212420260596,-0.009712253585176356
-0.0005300756909090154,-0.002223108754055403
0.02367568521943486,0.008730128557931316
0.02110178114201844,-0.003960340999245027
-0.005881602130745733,-0.0077473076712468725
-0.058207413730969826,-0.03664205842453594
0.0019244134035050209,-0.012905388705675591
0.0061760652805826766,0.003527912756641882
0.013813351868126489,0.008341343904965548
0.006162044088679153,-0.005770513273633426
-0.0102731472171671,-0.013744806202015347
-0.0012533025956225075,-0.003845897363702555
0.0020291685914610724,0.00011905533285538894
-0.007148861513213589,0.0005655928910419661
-0.0051366521409237365,-0.014983678403361012
-0.018191998453970015,-0.008819603427714817
0.0025645839436796436,0.0025619534459968563
-0.02005127741128554,-0.015302830237533982
0.002423018497801799,-0.008347714004680817
0.01221097134642335,-0.019201800672739466
-0.012280265062843299,0.004338210020972788
-0.004315502008592986,-0.007906552452273452
-0.029986175601750098,-0.025360887073571092
0.015638899754557123,0.00839146878306618
