Date,SP500,FTSE,DAX,Z
1988-02-10,-1.9434902576462854,-0.6597244343691244,-1.3966766970120226,-3.9998913890274324
1988-02-11,0.27701651043097186,-0.6554005810135877,-2.7254153564344463,-3.103799427017062
1988-02-12,-0.6542365049107879,-0.2425055240462548,-0.8551344144823503,-1.751876443439393
1988-02-16,-0.8503053302697516,0.247542038729609,-0.6099475435370927,-1.2127108350772353
1988-02-17,0.23890083165536424,-0.7579680946482981,0.23707479465757686,-0.28199246833535696
1988-02-18,0.5027809961948293,0.6888265665769389,0.1263606316384447,1.3179681944102128
1988-02-19,-1.4244088105075825,0.36353810852887136,0.49172091352529534,-0.5691497884534158
1988-02-22,-1.52872746577426,-1.0008655504060826,-1.2059389652042896,-3.735531981384632
1988-02-23,0.23368104346799257,-0.6105450089957998,-0.8973519380480965,-1.2742159035759038
1988-02-24,0.2228715091181499,-0.1250683035042499,-0.08134863163533623,0.016454573978563758
1988-02-25,1.0836425562774643,-1.259017270117635,-2.007010865202563,-2.182385579042734
1988-02-26,-0.3358544183275747,0.8960596631061968,1.1229963812878552,1.6832016260664773
1988-02-29,-2.0216483503865845,-0.1301190349263237,-0.3643476129884249,-2.516114998301333
1988-03-01,0.22428466860562324,-0.7378846286046681,-0.3667073691818956,-0.8803073291809405
1988-03-02,-0.2840098128376489,-1.4928103732705367,0.6347592297995419,-1.1420609563086437
1988-03-03,0.037325458782166976,-0.25400884205337704,-0.166464692020174,-0.38314807529138406
1988-03-04,0.2167559792494167,-1.162354820758793,0.6591369222179289,-0.2864619192914475
1988-03-07,-0.029930833970670534,0.8924990962779766,-0.20812924905646568,0.6544390132508404
1988-03-08,-0.763770335017,0.1761506133606261,-0.190101902214046,-0.7777216238704199
1988-03-09,0.13741951832821897,-0.016530249553614595,0.07414587776839454,0.19503514654299892
1988-03-10,1.959154905231042,-1.0575690573500829,-0.36277260197534744,0.5388132459056116
1988-03-11,-0.41605495398053804,1.2616041562448999,0.8432452650751543,1.688794467339516
1988-03-14,-0.5382906910349483,-0.43513188466759445,0.14542560370021107,-0.8279969720023317
1988-03-15,0.09013718333292786,-0.9299848207507289,-1.5037171968076635,-2.3435648342254645
1988-03-16,-0.9424464907544561,0.5898137885136379,-0.972164903770345,-1.3247976060111633
1988-03-17,-0.9520909704964886,-0.1313714383569753,-0.5002220743005381,-1.583684483154002
1988-03-18,0.036879487157293056,-1.4877038742496573,-1.705959081452857,-3.156783468545221
1988-03-21,0.881717618031086,0.7790995698075953,1.0425685257329675,2.703385713571649
1988-03-22,-0.037206037117165636,0.3100751115896472,0.40744445843010624,0.6803135329025878
1988-03-23,-0.026037126774269836,0.17450507555691885,-0.8105450454458207,-0.6620770966631717
1988-03-24,2.089279564177726,2.738836236327913,1.4130269597987244,6.241142760304363
1988-03-25,1.854955340946951,0.8336626246213896,3.2077935636909416,5.896411529259282
1988-03-28,0.17423091332844365,1.2178630074730634,2.7058576574065185,4.097951578208026
1988-03-29,-0.775874714806335,-1.059354690780001,-2.388193717164011,-4.223423122750347
1988-03-30,0.7719959379355323,0.46564258875756437,-0.3917691281112745,0.8458693985818222
1988-03-31,-0.31724233097207843,0.8230042632431989,0.3917691281112745,0.8975310603823949
1988-04-05,-0.9405484800510067,0.2816026945513528,-0.0893930036086843,-0.7483387891083382
1988-04-06,-2.664272270946011,-0.42497189473618135,-0.9118623321723085,-4.001106497854501
1988-04-07,-0.25205070634441995,-0.9127273859678375,-0.8241656271339437,-1.9889437194462012
1988-04-08,-1.2210943697569476,-1.0562953823578525,0.3231011452840882,-1.954288606830712
1988-04-11,-0.27058004658044865,-1.7158266885911821,-0.9073937544794575,-2.8938004896510883
1988-04-12,-0.4468795713796325,0.28762402159872025,-1.2864378203152782,-1.4456933700961905
1988-04-13,-0.07735204811876173,-0.2821018815070353,0.747569883692556,0.3881159540667589
1988-04-14,4.4537075848294805,1.2897706810861997,0.09143944643854596,5.834917712354226
1988-04-15,-0.007695185596112708,0.482359775493979,2.0228485526372353,2.4975131425351016
1988-04-18,0.21580708197115328,-0.5159316726624397,-0.36340862975867694,-0.6635332204499633
1988-04-19,0.49889996356986543,-0.6189539574700476,-0.7708760073250609,-0.890930001225243
1988-04-20,0.6964364229653519,0.6749042735203936,0.7122951504203279,2.0836358469060734
1988-04-21,-0.11316303404935724,-0.28501852259505966,0.7707931490719133,0.3726115924274964
1988-04-22,-1.4403226454689388,1.1393443762804267,0.04122080432535924,-0.2597574648631529
1988-04-25,-0.9069209799714706,-0.33810468828372464,0.022504761762753844,-1.2225209064924414
1988-04-26,-0.539467497654389,-1.2966911556125282,1.236497758556876,-0.5996608947100412
1988-04-27,0.049269471227297856,-0.3049543463427895,-0.055985303988492774,-0.3116701791039844
1988-04-28,0.452120791480759,0.10524411061005878,-0.3739514504817798,0.183413451609038
1988-04-29,0.48860609779781683,0.12200263572195169,0.8617183145197771,1.4723270480395456
1988-05-03,-0.5490338818709084,-0.27705454278166286,1.1357531491489326,0.3096647244963613
1988-05-04,1.0242360571593778,0.6940809306746232,-0.6167658520126906,1.1015511358213104
1988-05-05,0.5894716583568993,0.29015986223051016,0.26098630095940933,1.1406178215468188
1988-05-06,0.5074865169521381,-0.6461324581846561,0.712817645086794,0.574171703854276
1988-05-09,0.365745867303513,0.34482521219247886,1.321797066718755,2.032368146214747
1988-05-10,-0.42009808343506094,0.1282257362099415,1.3246500378685688,1.0327776906434494
1988-05-11,1.6871586545255113,2.0173066194904443,1.5764905025577036,5.280955776573659
1988-05-13,-1.1476116971859796,-0.5345951078557398,-1.2611838918193286,-2.943390696861048
1988-05-16,-0.748802781942004,0.292270509677639,-4.14537864196971,-4.601910914234075
1988-05-17,1.291592405427533,-0.7067153674627846,0.30821184674421076,0.8930888847089591
1988-05-18,1.5945371752676962,0.6504439117131611,0.30245953068863685,2.547440617669494
1988-05-19,-0.484205259493109,0.9609479991175895,2.217655462096957,2.6943982017214374
1988-05-20,-0.178008685593678,-0.5437860791475124,-1.0732878041975091,-1.7950825689386996
1988-05-24,-1.0627822186460634,-1.2189065273155109,-0.057199845555722106,-2.3388885915172963
1988-05-25,-0.09856684828788431,-0.28004946787545393,-1.1264655152910308,-1.505081831454369
1988-05-26,-0.34226134515495943,0.14552647439245447,-0.28800771918691126,-0.4847425899494162
1988-05-27,0.47633461055616166,0.0896664479381748,-0.7899056720941822,-0.2239046135998457
1988-05-31,-3.390683421415819,-0.044843274058603555,-1.032593729892195,-4.468120425366617
1988-06-01,-1.7131925966843653,-1.1810037250513439,-1.8212570828876729,-4.715453404623382
1988-06-03,-0.4212370880766869,-0.49042128015406306,-0.6006930895043006,-1.5123514577350505
1988-06-06,-0.22492065187389443,-0.7393445525271325,-0.35145961984550667,-1.3157248242465336
1988-06-07,0.7064680695943792,0.684390436354132,0.4331626691170598,1.824021175065571
1988-06-08,-2.366458064442334,-0.43854911938492336,0.3147138181212483,-2.490293365706009
1988-06-09,0.4873290319739709,-0.724860737370836,-2.5179769164366483,-2.7555086218335134
1988-06-10,-0.39153358316852405,-0.44970946314739635,0.8815822499268045,0.040339203610884056
1988-06-13,-0.06264457238955856,0.5964340030179649,-0.5790779846182481,-0.04528855398984177
1988-06-14,-1.0518101181632211,-1.4791040149041201,0.39462967989738473,-2.1362844531699565
1988-06-15,-0.05467860329853025,-0.16598037039043945,-1.4370637843851952,-1.657722758074165
1988-06-16,1.7199436084300856,0.39665705249083416,0.8750547151273658,2.9916553760482856
1988-06-20,0.6448968831827884,0.3302553352940052,1.7444551210343384,2.719607339511132
1988-06-21,-1.0099828389155796,-0.8693111461231418,-1.3362042616226866,-3.215498246661408
1988-06-22,-1.4580091688406682,-1.0269156466865326,-1.565966054426049,-4.05089086995325
1988-06-23,0.30518709965754454,0.021288085135307,0.12846116482823078,0.4549363496210823
1988-06-24,0.37915048459300493,0.4053109616383388,0.4040728054911291,1.1885342517224728
1988-06-27,1.7390465725104498,1.6052945691779286,-0.674004633178793,2.6703365085095854
1988-06-28,-1.2006720257544679,-0.8327986869182347,1.246718099832922,-0.7867526128397806
1988-06-29,0.48960562798727736,0.09698539704858788,-0.7784863017956667,-0.19189527675980145
1988-06-30,-0.9256563900803094,-0.13467290170119384,-0.025584194103878133,-1.0859134858853814
1988-07-01,0.6308710861196332,-0.03229321292730347,-1.7373185382369094,-1.1387406650445797
1988-07-05,-1.4719303007368012,-0.36729266409540884,-0.5928941919153274,-2.4321171567475375
1988-07-06,1.3836661391543714,-0.8161531006049216,-1.4804040982925315,-0.9128910597430817
1988-07-07,0.08826416158242978,0.778422934798062,0.7172272869923724,1.5839143833728642
1988-07-08,0.6496921358830399,-1.162707740846347,-1.1314518067904622,-1.6444674117537694
1988-07-11,-0.19608893274174477,0.02130539932139186,0.7016704354580128,0.5268869020376599
1988-07-12,1.0029733855390965,0.9798514178594786,0.7632773866651732,2.7461021900637483
1988-07-13,-0.5473145758272402,-0.6863691839592789,1.253519778347023,0.019836018560503987
1988-07-14,-0.34842038718174706,0.4284267138346287,-1.4799120930891974,-1.3999057664363157
1988-07-15,-0.6601333317265201,0.09665211257816608,-0.3739311754504371,-0.9374123945987911
1988-07-18,0.5676725780674907,0.6575398818369216,0.10007960592401943,1.3252920658284317
1988-07-19,0.7569921870950402,0.24363185116307307,1.6818586259927493,2.6824826642508626
1988-07-20,-0.5682778588609771,-1.206905939906644,-0.10349800231423956,-1.8786818010818607
1988-07-21,1.244750657780891,0.1500657788389148,-0.9579635751387094,0.43685286148109626
1988-07-22,1.1921084439149077,1.0568401610677292,2.1221904820060367,4.3711390869886735
1988-07-25,-0.4468153490464921,0.3420875241444854,0.562007048491342,0.45727922358933526
1988-07-26,-0.19250379444883947,0.04352586101861178,-1.543126351463009,-1.6921042848932366
1988-07-27,1.0195477384692175,-0.16855231155066264,-0.7550726311065681,0.09592279581198682
1988-07-28,-1.3320370594590791,-0.027158414481576187,1.130890759182357,-0.2283047147582984
1988-07-29,-2.2304099990394732,-0.6657810555543264,-1.303290242366728,-4.199481296960528
1988-08-01,-0.06982432278439532,-0.46288772867564276,-1.0248286785225602,-1.5575407299825983
1988-08-02,0.05511746130029138,0.36043567331107695,0.29944412099052187,0.7149972556018902
1988-08-03,-0.3375951442452063,-0.5160456352800935,-0.44631228375600074,-1.2999530632813006
1988-08-04,0.38539193742934685,-0.24633062022889618,0.7948230257628808,0.9338843429633314
1988-08-05,0.28725025223321765,-0.33105932002062133,-0.9163465058579234,-0.9601555736453271
1988-08-08,0.4324227903532929,-0.005329331022174699,-0.7019651213844291,-0.27487166205331093
1988-08-09,1.301124006945109,0.716850258613011,0.7363159812376452,2.7542902467957653
1988-08-10,1.7373954595437446,1.2262112410758697,1.5596990022054946,4.523305702825109
1988-08-11,-0.3240281548150925,0.25577948006079154,1.0463130825610456,0.9780644078067446
1988-08-12,0.07615161673140136,-0.44582650349296316,-0.8435523292000369,-1.2132272159615987
1988-08-15,1.4811050519829116,1.453496713635971,0.18523246483148625,3.119834230450369
1988-08-16,-0.7202708528217805,-0.4667645152234279,1.0158698321909299,-0.17116553585427852
1988-08-17,-0.08055990326418794,-0.3063278733541175,-1.4072706011423186,-1.794158377760624
1988-08-18,-0.09965879387792143,-0.16371974624176389,-0.45512006381276393,-0.7184986039324492
1988-08-19,0.30310939299180717,-0.5654968148476769,1.3578882034321893,1.0955007815763196
1988-08-22,1.2605941032619583,0.6527793229241574,-0.1295895649837675,1.7837838612023482
1988-08-23,-0.04279002924647557,0.7890032780839107,1.2531249919848442,1.9993382408222793
1988-08-24,-1.559218241037108,-0.07148150020004351,-0.8836611024163332,-2.514360843653485
1988-08-25,0.7495613561784076,2.16711270594514,-0.25533541818862915,2.6613386439349185
1988-08-26,-0.19273028134243475,0.5350769059816685,0.6953297124185909,1.0376763370578246
1988-08-30,-0.06860117432951895,0.9020002919041481,-1.1515050344511835,-0.3181059168765543
1988-08-31,0.3778493338691291,0.06841142860798399,-0.44219804057137324,0.004062721905739863
1988-09-01,1.2195442048259508,1.3260419756044861,1.3022019395917184,3.8477881200221553
1988-09-02,-2.3450397253885313,-0.9432418411434718,0.12221582272147202,-3.166065743810531
1988-09-06,-0.41880768904194454,-0.1981600082263668,-0.2842284030924347,-0.901196100360746
1988-09-07,-0.1053696645862523,0.6753536918212788,-0.4891286767548131,0.08085535048021342
1988-09-08,-0.0037648389755950973,0.9325235140568822,-0.36464514486942434,0.5641135302118627
1988-09-09,-0.3604116579221106,0.08050281526026382,0.02275333695420656,-0.25715550570764023
1988-09-12,0.1387542623401572,-0.35601250188390665,-1.1096224903153207,-1.3268807298590701
1988-09-13,-0.35961509669499847,-0.6684062224345588,-0.9464776726968438,-1.974498991826401
1988-09-14,-0.7005300910420509,-0.4997980925297796,-1.052045262733703,-2.2523734463055334
1988-09-15,0.4391167633620796,-0.2376683561695181,-0.19343193480620968,0.008016472386351836
1988-09-16,-0.9354494953989878,0.14706437357876467,-0.23292638020331324,-1.0213115020235364
1988-09-19,0.6784412802851136,0.38563688720145706,-1.5490122178433374,-0.48493405035676673
1988-09-20,-0.33794615068130085,-0.6908267095809606,0.435875450322154,-0.5928974099401074
1988-09-21,-0.15928902370223597,-1.3842061954836282,-1.1804178302578627,-2.723913049443727
1988-09-22,0.36341160364505853,0.4518260458133305,0.6164695167602652,1.4317071662186542
1988-09-23,-0.2152437418453168,-0.20664458317742884,-0.029593573831299125,-0.45148189885404477
1988-09-26,0.3267509437979932,-0.016731849072737504,-0.35843944174374087,-0.04842034701848519
1988-09-27,0.23085056991440922,-0.8498425928527453,0.19063161543657614,-0.42836040750175997
1988-09-28,-0.30519873774901285,-0.24858457767082953,1.0142769887301561,0.46049367331031377
1988-09-29,-1.2960138114286757,-0.9062261662036164,-0.6519539666596685,-2.8541939442919606
1988-09-30,0.2497678711796958,0.13678021555287856,-0.4532978514840025,-0.06674976475142813
1988-10-03,0.19510719471700355,1.3171513656832445,0.8330196886043417,2.34527824900459
1988-10-04,0.2804465917896515,-0.2603992280254097,-0.1591279107809207,-0.13908054701667893
1988-10-05,-0.45715692323780033,-1.0458043075328938,-0.5605575350768888,-2.063518765847583
1988-10-06,-0.19477426345959614,-0.6875491089169294,-0.42392776661319687,-1.3062511389897224
1988-10-07,-2.0637990235915282,-0.31490561348634927,-0.5930393887578767,-2.971744025835754
1988-10-10,-0.06111086127962295,0.03252958160597785,-1.460359892184382,-1.488941171858027
1988-10-11,0.11147584379660458,0.3150082291670131,0.6369243208911968,1.0634083938548144
1988-10-12,1.4314105947900835,1.3141512761345453,0.986411054626668,3.731972925551297
1988-10-13,-0.4515631150249888,-0.8998635396090471,-0.4952104077658781,-1.846637062399914
1988-10-14,-0.10168463204616174,-0.5393211455433367,-1.1935382824492358,-1.8345440600387342
1988-10-17,-0.32976553449879376,-1.0484895566677643,0.1371119430568335,-1.2411431481097246
1988-10-18,-1.0687595838763109,0.16142053545404877,-1.3042592967620337,-2.2115983451842958
1988-10-19,0.866367829635184,-0.29573889010086063,-0.7390359413776082,-0.16840700184328483
1988-10-20,-2.111359522998324,-0.09660024388313815,1.6007024445933382,-0.6072573222881239
1988-10-21,-0.275355406631661,0.26855746449658824,-0.7084246788828352,-0.715222621017908
1988-10-24,0.48768689684797195,0.5879685843255267,0.7340369174087868,1.8096923985822855
1988-10-25,-0.03542170648271892,0.08659751321777875,-0.15204224429901103,-0.1008664375639512
1988-10-26,0.35476125708591155,-0.21094814279569718,-1.3871593044747499,-1.2433461901845355
1988-10-27,1.4678264737280955,-0.07561977468242276,-0.8495361425762127,0.54267055646946
1988-10-28,-0.44979475466115915,-0.33957983464114605,0.34473140260073976,-0.44464318670156544
1988-10-31,-0.15784844224784322,0.3233806807050321,0.4925713007452259,0.6581035392024148
1988-11-01,-0.03225501814156928,-0.29109094498975807,0.2510336715739747,-0.07231229155735264
1988-11-02,-0.0,0.7889853225568899,0.40388969501661265,1.1928750175735026
1988-11-03,-0.050161089429323624,0.30428059215710235,1.8661720728457176,2.1202915755734963
1988-11-04,1.0404999626652867,0.17973951492553653,-1.0674311325272967,0.15280834506352647
1988-11-07,0.8650842424220428,0.7991338453658514,1.4326104760778335,3.096828563865728
1988-11-08,-0.4443808764463597,-1.1419966654435676,-1.0619748396056394,-2.6483523814955667
1988-11-09,0.6636574055845834,0.8128143765983253,0.09267420974916618,1.569145991932075
1988-11-10,-0.1316280678407722,0.1370276224663236,1.2931831985250497,1.2985827531506011
1988-11-11,2.130760934143172,1.130765822803781,1.1758676209214336,4.437394377868387
1988-11-14,0.07468158123273838,0.46705129903541476,-0.05748407065970795,0.4842488096084452
1988-11-15,-0.23131567229839334,-0.444865315934706,-0.9983339773190991,-1.6745149655521985
1988-11-17,-0.2952194564852739,-0.8978510092688907,0.3261195466847333,-0.8669509190694313
1988-11-18,-0.7042396746116175,0.01096524113384234,-1.3364853420618772,-2.0297597755396524
1988-11-21,0.09386322897331212,0.6768521549859408,-0.6814196010104467,0.08929578294880613
1988-11-22,-0.3711794929395218,-0.5616176623738589,0.9328569684481813,5.981313480063477e-05
1988-11-23,-0.6676545468253359,-0.8637669411445614,-0.6285821994266527,-2.16000368739655
1988-11-25,0.6601627680782762,2.117065957847686,0.3739975280689478,3.15122625399491
1988-11-28,-0.5262495936305456,0.7382143782495021,1.1130402860535682,1.3250050706725247
1988-11-29,-0.8414428060593337,-0.30265825015280967,0.18725518067324032,-0.9568458755389031
1988-11-30,-1.0245984728718405,-0.307322898544804,-1.1504553458514977,-2.482376717268142
1988-12-01,0.44307803029131065,0.7672784603014904,-0.6143924593467354,0.5959640312460657
1988-12-02,0.24985965269035404,0.7732042562454744,0.7455898355376078,1.7686537444734363
1988-12-05,-1.1413209352672204,0.19282172580092904,-0.7229564377097653,-1.6714556471760567
1988-12-06,-0.9628698567007099,-0.3287080788062724,-0.8850005167112762,-2.1765784522182585
1988-12-07,-0.19434561063285116,-0.24299561488998478,-0.6131094414569382,-1.0504506669797742
1988-12-08,0.555239579591138,0.7819581352307203,0.20318126911318402,1.5403789839350424
1988-12-09,-0.15895471187157284,0.43326990002503507,-0.21086750080954175,0.06344768734392048
1988-12-12,0.18426878192876472,0.13721483850979155,0.5805766773495868,0.9020602977881431
1988-12-13,0.07596963633593745,-0.2685304382858966,0.39824752830490695,0.20568672635494778
1988-12-14,0.3625688351834633,-0.1995041587822044,-0.4979510676241361,-0.3348863912228772
1988-12-15,0.3748248665596421,-0.4034884986316989,0.9500218923833792,0.9213582603113224
1988-12-16,-0.7301591691843079,-0.5937420416882944,-1.2423697630628894,-2.5662709739354916
1988-12-19,-0.9438092608517579,0.1805740130617295,-0.9253711345961868,-1.6886063823862152
1988-12-20,0.517633863226763,-0.38896434882449427,-1.600398626963706,-1.4717291125614373
1988-12-21,0.03243988021619515,0.2704254508929971,0.7409985073738135,1.0438638384830057
1988-12-22,0.1840360521685902,0.2202595697313292,-0.23428093899076075,0.17001468290915867
1988-12-23,-0.36052965381401236,-0.2992098035564439,-0.10636873375640121,-0.7661081911268575
1988-12-28,-0.09026738246156185,-0.7692966238140642,0.7529389651358187,-0.10662504113980731
1988-12-29,-0.833820028495591,-0.8743935495937549,0.16224881188451334,-1.5459647662048326
1989-01-03,0.8715689649331004,0.5760762421909149,-2.288912602703874,-0.8412673955798589
1989-01-04,-1.485406115834742,-0.5705005144284847,-0.9624342428057986,-3.0183408730690253
1989-01-05,-0.20735639036750797,-0.3618653913952663,-0.19108854000169373,-0.760310321764468
1989-01-06,-0.2354298136757471,-0.6535997937287874,1.166795500782225,0.27776589337769053
1989-01-09,-0.11038816935728946,-1.1090456762495648,-0.7791273389759823,-1.9985611845828366
1989-01-10,0.21376881681689497,-0.24539889615668997,1.265383445494006,1.233753366154211
1989-01-11,-0.5796722575571067,0.10354075346441505,-0.18724803876351004,-0.6633795428562017
1989-01-12,-0.41049054933584017,-0.9118135807252514,-0.6030103728285496,-1.9253145028896412
1989-01-13,-0.24688982592548925,-0.6032849523634809,0.28778733156329395,-0.5623874467256762
1989-01-16,-0.09507563139656838,-0.519569083266358,0.9717583963731791,0.3571136817102527
1989-01-17,0.20786945882038665,0.21928596332339012,1.146030220883798,1.5731856430275748
1989-01-18,-1.0454807045140235,-1.2979609258449543,0.8574047313646638,-1.486036898994314
1989-01-19,-0.13253520396894203,-0.9834717635007983,-1.7351362869977294,-2.8511432544674697
1989-01-20,0.09763880369968447,-0.3500226171844645,0.7618554955026724,0.5094716820178924
1989-01-23,0.7458948890764816,-0.37478318104531283,1.2500650029965144,1.6211767110276831
1989-01-24,-1.3927135885138497,-0.8484724047744585,-1.0091336188607691,-3.2503196121490774
1989-01-25,-0.22506610908639146,0.10824338569568326,-1.4235503397562965,-1.5403730631470047
1989-01-26,-0.8780552317153578,-1.0670075873917106,1.1082006650712017,-0.8368621540358667
1989-01-27,-0.7275757010309469,-2.3250397885209217,-0.8246559505174389,-3.8772714400693076
1989-01-30,-0.3974064485387174,-1.827752894251855,0.43917412914113996,-1.7859852136494325
1989-01-31,-0.8371959313200783,-0.4347101507017115,0.8720923744557574,-0.3998137075660324
1989-02-01,0.12782727937175054,0.5914766189666132,1.3998724550811303,2.119176353419494
1989-02-02,0.08418501097695597,-0.18123848434399292,-0.5901688925068704,-0.6872223658739074
1989-02-03,-0.04378669454006001,-1.288515062944473,-1.1602087203713474,-2.4925104778558804
1989-02-06,0.31365185170084686,1.2444793258561404,-0.27577226438859626,1.282358913168391
1989-02-07,-1.205378724418349,-1.3844917328531103,-0.9068368877053423,-3.4967073449768016
1989-02-08,0.32760976962311616,-1.1225784637936442,-0.8692029708722515,-1.6641716650427796
1989-02-09,0.8710170502272518,0.8191003722653356,0.5040227304680123,2.1941401529605997
1989-02-10,1.373987278744071,1.1124122699365024,0.1891013355254323,2.6755008842060057
1989-02-13,-0.17791832167723953,1.1446097476818018,0.8700374902015362,1.8367289162060985
1989-02-14,0.24985414853206933,-0.8035785457301436,0.11538208146149032,-0.438342315736584
1989-02-15,-0.8292830483657809,0.07811832736788205,0.961155517617307,0.20999079661940812
1989-02-16,-0.19353450944654682,0.671354836186655,-0.10515319447916838,0.37266713226093984
1989-02-17,-0.6592691467650624,-0.44643905789385485,0.20131639405285284,-0.9043918106060644
1989-02-21,0.26318426366263026,0.2326282318497519,0.7782902180371032,1.2741027135494853
1989-02-22,1.7277968019156376,1.3334531794932047,1.110993185180842,4.172243166589684
1989-02-23,-0.39110251155474174,0.8443857242959041,1.7928332811486314,2.2461164938897937
1989-02-24,1.6989886807067478,-0.1437043150899875,-0.8891446385211665,0.6661397270955938
1989-02-27,-0.24002183077405093,1.1354162665028866,1.1565630623460166,2.0519574980748523
1989-02-28,-0.3606780772572371,-0.28506799715257714,-1.5714502190099289,-2.217196293419743
1989-03-01,0.6076724392372945,-0.9394419599780157,-1.2298143624271063,-1.5615838831678275
1989-03-02,-0.9843169853472666,-0.9061821351902921,0.19087630795224797,-1.6996228125853108
1989-03-03,-0.4233071068683536,-0.9514819868032376,-1.646062292559769,-3.02085138623136
1989-03-06,-1.2389465269555977,-0.6582839674821983,-0.5855033452638381,-2.482733839701634
1989-03-07,0.31935966977982844,-0.514879805800561,0.1246421763220873,-0.0708779596986453
1989-03-08,-0.07143174438200006,0.009597349029721869,1.2352342876864597,1.1733998923341815
1989-03-09,0.05101746740061586,0.3558450846311345,-0.09047161402166992,0.31639093801008045
1989-03-10,0.3578633349476057,-0.447000295153277,-0.3413982460292786,-0.4305352062349499
1989-03-13,-0.8296553508224669,-0.8500146225268068,0.7602518152105553,-0.9194181581387184
1989-03-14,0.0609669324453499,-1.059507728866027,-1.4139945781504792,-2.4125353745711564
1989-03-15,-0.5170585544056472,0.19780307474901448,-0.27351273212445903,-0.5927682117810917
1989-03-16,-0.9293616537888738,0.40624806291873483,0.679144225812589,0.15603063494245006
1989-03-17,2.2800034967657368,1.8874343969230267,-0.14117701229023893,4.026260881398525
1989-03-20,0.9508967611834507,0.9450720534837309,2.0079370325791324,3.903905847246314
1989-03-21,-0.4851530013300298,-0.9016423143612506,-0.23142092841617057,-1.618216244107451
1989-03-22,0.2887480509439655,1.1454140582044303,-0.5070938729429209,0.927068236205475
1989-03-23,0.5211599090711339,-0.40919299807740117,0.38506711206771627,0.49703402306144895
1989-03-28,-0.35041571079048595,-0.6541513332664728,-0.3430310001341752,-1.347598044191134
1989-03-29,-0.26030420645568597,-0.057937869711111034,-0.18481382348163322,-0.5030558996484302
1989-03-30,-0.05812673461162987,1.0822482968258385,-0.4065979691016075,0.6175235931126011
1989-03-31,-0.8001561842221783,-1.2414133950323425,-0.29439941711997264,-2.3359689963744934
1989-04-03,-0.514163939655532,-0.22144608039118552,-1.4703363357195798,-2.2059463557662973
1989-04-04,0.3650560307502104,-0.1537551263535164,-0.18423478869067367,0.027066115706020355
1989-04-05,-0.314425986361222,0.22110548090923388,-0.3488907290437382,-0.4422112344957263
1989-04-06,0.32119503934895377,1.2443548596570153,-0.3624828192074325,1.2030670797985366
1989-04-07,-0.631277336068159,0.33185570005294096,0.4011077889169101,0.10168615290169214
1989-04-10,0.016833530748527892,1.0170304785414253,-1.2198079423471953,-0.1859439330572421
1989-04-11,-0.4634007417396724,-0.31063056569395897,-0.6641732294202285,-1.4382045368538598
1989-04-12,-0.16736966360841876,-0.08365284307680909,-0.5547151870548106,-0.8057376937400385
1989-04-13,0.8700222523523315,0.21173648897407915,-1.227834371650971,-0.14607563032456028
1989-04-14,-1.6595641946241635,-1.2199228372009152,1.2967389296163923,-1.5827481022086864
